genome_id	source_category	fasta_path	GCA	BioSample	ST	country	year	assembly_status	is_ST50	notes
GCF_029348105.1	background		GCF_029348105.1	SAMN33777150		China:Shenzhen	2019	suppressed	NO	source:NCBI_background
GCF_029348125.1	background		GCF_029348125.1	SAMN33777152		China:Shenzhen	2021	suppressed	NO	source:NCBI_background
GCF_029348235.1	background		GCF_029348235.1	SAMN33777148		China:Shenzhen	2019	suppressed	NO	source:NCBI_background
GCF_029348345.1	background		GCF_029348345.1	SAMN33777145		China:Shenzhen	2019	suppressed	NO	source:NCBI_background
GCF_029349065.1	background		GCF_029349065.1	SAMN33777142		China:Shenzhen	2019	suppressed	NO	source:NCBI_background
GCF_029349345.1	background		GCF_029349345.1	SAMN33777139		China:Shenzhen	2019	suppressed	NO	source:NCBI_background
GCF_029349405.1	background		GCF_029349405.1	SAMN33777138		China:Shenzhen	2019	suppressed	NO	source:NCBI_background
GCF_029349415.1	background		GCF_029349415.1	SAMN33777133		China:Shenzhen	2019	suppressed	NO	source:NCBI_background
GCF_029349585.1	background		GCF_029349585.1	SAMN33777156		China:Shenzhen	2021	suppressed	NO	source:NCBI_background
GCF_029349605.1	background		GCF_029349605.1	SAMN33777155		China:Shenzhen	2021	suppressed	NO	source:NCBI_background
GCF_029349675.1	background		GCF_029349675.1	SAMN33777157		China:Shenzhen	2021	suppressed	NO	source:NCBI_background
GCF_029525655.1	background		GCF_029525655.1	SAMN26102238		New Zealand	2019	current	NO	source:NCBI_background
GCF_030028655.1	background		GCF_030028655.1	SAMN26343546		China: Jiaxing	2021	current	NO	source:NCBI_background
GCF_030028665.1	background		GCF_030028665.1	SAMN26343545		China: Jiaxing	2021	current	NO	source:NCBI_background
GCF_030028685.1	background		GCF_030028685.1	SAMN26343547		China: Jiaxing	2021	current	NO	source:NCBI_background
GCF_030028705.1	background		GCF_030028705.1	SAMN26343548		China: Jiaxing	2021	current	NO	source:NCBI_background
GCF_030028735.1	background		GCF_030028735.1	SAMN26343542		China: Jiaxing	2021	current	NO	source:NCBI_background
GCF_030028745.1	background		GCF_030028745.1	SAMN26343540		China: Jiaxing	2021	current	NO	source:NCBI_background
GCF_030028755.1	background		GCF_030028755.1	SAMN26343544		China: Jiaxing	2021	current	NO	source:NCBI_background
GCF_030028765.1	background		GCF_030028765.1	SAMN26343543		China: Jiaxing	2021	current	NO	source:NCBI_background
GCF_030028815.1	background		GCF_030028815.1	SAMN26343541		China: Jiaxing	2021	current	NO	source:NCBI_background
GCF_030028835.1	background		GCF_030028835.1	SAMN26343535		China: Jiaxing	2021	current	NO	source:NCBI_background
GCF_030028875.1	background		GCF_030028875.1	SAMN26343536		China: Jiaxing	2021	current	NO	source:NCBI_background
GCF_030028895.1	background		GCF_030028895.1	SAMN26343537		China: Jiaxing	2021	current	NO	source:NCBI_background
GCF_030028915.1	background		GCF_030028915.1	SAMN26343538		China: Jiaxing	2021	current	NO	source:NCBI_background
GCF_030060495.1	background		GCF_030060495.1	SAMN26343539		China: Jiaxing	2021	current	NO	source:NCBI_background
GCF_030236705.1	background		GCF_030236705.1	SAMN35346016		Viet Nam: Soc Trang	2020	current	NO	source:NCBI_background
GCF_030236725.1	background		GCF_030236725.1	SAMN35346011		Viet Nam: Soc Trang	2019	current	NO	source:NCBI_background
GCF_030236745.1	background		GCF_030236745.1	SAMN35346015		Viet Nam: Soc Trang	2020	current	NO	source:NCBI_background
GCF_030236755.1	background		GCF_030236755.1	SAMN35346012		Viet Nam: Soc Trang	2019	current	NO	source:NCBI_background
GCF_030236775.1	background		GCF_030236775.1	SAMN35346014		Viet Nam: Soc Trang	2020	current	NO	source:NCBI_background
GCF_030236805.1	background		GCF_030236805.1	SAMN35346013		Viet Nam: Soc Trang	2020	current	NO	source:NCBI_background
GCF_030238665.1	background		GCF_030238665.1	SAMN35346006		Viet Nam: Ben Tre	2020	current	NO	source:NCBI_background
GCF_030238685.1	background		GCF_030238685.1	SAMN35346004		Viet Nam: Long An	2019	current	NO	source:NCBI_background
GCF_030238695.1	background		GCF_030238695.1	SAMN35346003		Viet Nam: Long An	2020	current	NO	source:NCBI_background
GCF_030238725.2	background		GCF_030238725.2	SAMN35346010		Viet Nam: Soc Trang	2019	current	NO	source:NCBI_background
GCF_030238745.1	background		GCF_030238745.1	SAMN35346008		Viet Nam: Ben Tre	2020	current	NO	source:NCBI_background
GCF_030238765.2	background		GCF_030238765.2	SAMN35346007		Viet Nam: Ben Tre	2020	current	NO	source:NCBI_background
GCF_030238785.1	background		GCF_030238785.1	SAMN35346005		Viet Nam: Ben Tre	2020	current	NO	source:NCBI_background
GCF_030238805.1	background		GCF_030238805.1	SAMN35346009		Viet Nam: Tien Giang	2020	current	NO	source:NCBI_background
GCF_030238815.1	background		GCF_030238815.1	SAMN35346002		Viet Nam: Long An	2020	current	NO	source:NCBI_background
GCF_030398735.1	background		GCF_030398735.1	SAMN31360219		China: Shanghai	2022	current	NO	source:NCBI_background
GCF_030704285.1	background		GCF_030704285.1	SAMN36780134		Malaysia	2022	current	NO	source:NCBI_background
GCF_030851385.1	background		GCF_030851385.1	SAMN15567610		China:Guangdong	2019	current	NO	source:NCBI_background
GCF_030994145.1	background		GCF_030994145.1	SAMN29333288		Colombia:Narino,Iscuande	2021	current	NO	source:NCBI_background
GCF_030994165.1	background		GCF_030994165.1	SAMN29333287		Colombia:Valle del Cauca,Bahia Malaga	2021	current	NO	source:NCBI_background
GCF_030994185.1	background		GCF_030994185.1	SAMN29333286		Colombia:Narino,Iscuande	2021	current	NO	source:NCBI_background
GCF_030994225.1	background		GCF_030994225.1	SAMN29333284		Colombia:Valle del Cauca,Bahia Malaga	2021	current	NO	source:NCBI_background
GCF_030994405.1	background		GCF_030994405.1	SAMN29333281		Colombia:Valle del Cauca,Bahia Malaga	2021	suppressed	NO	source:NCBI_background
GCF_030994565.1	background		GCF_030994565.1	SAMN29333280		Colombia:Valle del Cauca,Bahia Malaga	2021	current	NO	source:NCBI_background
GCF_030998145.1	background		GCF_030998145.1	SAMN29333283		Colombia:Narino,Iscuande	2021	current	NO	source:NCBI_background
GCF_031702985.1	background		GCF_031702985.1	SAMN35557951		USA: Florida	2022	current	NO	source:NCBI_background
GCF_031703005.1	background		GCF_031703005.1	SAMN35557949		USA: Florida	2022	current	NO	source:NCBI_background
GCF_031703015.1	background		GCF_031703015.1	SAMN35557950		USA: Florida	2022	current	NO	source:NCBI_background
GCF_031703045.1	background		GCF_031703045.1	SAMN35557948		USA: Florida	2022	current	NO	source:NCBI_background
GCF_031703085.1	background		GCF_031703085.1	SAMN35557947		USA: Florida	2022	current	NO	source:NCBI_background
GCF_031703505.1	background		GCF_031703505.1	SAMN35557946		USA: Florida	2022	current	NO	source:NCBI_background
GCF_031703585.1	background		GCF_031703585.1	SAMN35557945		USA: Florida	2022	current	NO	source:NCBI_background
GCF_031703625.1	background		GCF_031703625.1	SAMN35557943		USA: Florida	2022	current	NO	source:NCBI_background
GCF_031703705.1	background		GCF_031703705.1	SAMN35557944		USA: Florida	2022	current	NO	source:NCBI_background
GCF_032335315.1	background		GCF_032335315.1	SAMN30418558		Germany	2022	current	NO	source:NCBI_background
GCF_032335375.1	background		GCF_032335375.1	SAMN30418559		Germany	2022	current	NO	source:NCBI_background
GCF_032460215.1	background		GCF_032460215.1	SAMN35889550		Brazil:Rio de Janeiro	2022	current	NO	source:NCBI_background
GCF_032970425.1	background		GCF_032970425.1	SAMN37672055		Mexico: Mazatlan	2023	current	NO	source:NCBI_background
GCF_033100075.1	background		GCF_033100075.1	SAMN37853693		China: a shrimp pond in Wuhan	2023	current	NO	source:NCBI_background
GCF_033721395.1	background		GCF_033721395.1	SAMN30931042		China: Shanghai Ocean University, Shanghai	2022	current	NO	source:NCBI_background
GCF_034438875.1	background		GCF_034438875.1	SAMN31329087		China	2021	current	NO	source:NCBI_background
GCF_034438915.1	background		GCF_034438915.1	SAMN31329111		China	2021	current	NO	source:NCBI_background
GCF_034438935.1	background		GCF_034438935.1	SAMN31329146		China	2021	current	NO	source:NCBI_background
GCF_034439095.1	background		GCF_034439095.1	SAMN31329127		China	2021	current	NO	source:NCBI_background
GCF_034439135.1	background		GCF_034439135.1	SAMN31329151		China	2021	current	NO	source:NCBI_background
GCF_034439235.1	background		GCF_034439235.1	SAMN31329131		China	2021	current	NO	source:NCBI_background
GCF_034439255.1	background		GCF_034439255.1	SAMN31329133		China	2021	current	NO	source:NCBI_background
GCF_034439275.1	background		GCF_034439275.1	SAMN31329524		China:Beijing	2019	current	NO	source:NCBI_background
GCF_034439315.1	background		GCF_034439315.1	SAMN31329129		China	2021	current	NO	source:NCBI_background
GCF_034439335.1	background		GCF_034439335.1	SAMN31329400		China:Beijing	2019	current	NO	source:NCBI_background
GCF_034480095.1	background		GCF_034480095.1	SAMN36373820		Colombia:Iscuande	2021	current	NO	source:NCBI_background
GCF_034480135.1	background		GCF_034480135.1	SAMN36373821		Colombia:Buenaventura	2021	current	NO	source:NCBI_background
GCF_034480445.1	background		GCF_034480445.1	SAMN36359517		Colombia:Buenaventura	2021	suppressed	NO	source:NCBI_background
GCF_034480465.1	background		GCF_034480465.1	SAMN36367860		Colombia:Buenaventura	2021	suppressed	NO	source:NCBI_background
GCF_034480485.1	background		GCF_034480485.1	SAMN36367971		Colombia:Buenaventura	2021	current	NO	source:NCBI_background
GCF_034480505.1	background		GCF_034480505.1	SAMN36367972		Colombia:Buenaventura	2021	current	NO	source:NCBI_background
GCF_034480605.1	background		GCF_034480605.1	SAMN36357802		Colombia:Buenaventura	2021	suppressed	NO	source:NCBI_background
GCF_034929425.1	background		GCF_034929425.1	SAMN39105731		China: Jiangsu	2022	current	NO	source:NCBI_background
GCF_034929475.1	background		GCF_034929475.1	SAMN39105730		China: Jiangsu	2022	current	NO	source:NCBI_background
GCF_034929495.1	background		GCF_034929495.1	SAMN39105912		China: Fujian	2023	current	NO	source:NCBI_background
GCF_034929505.1	background		GCF_034929505.1	SAMN39105913		China: Shandong	2022	current	NO	source:NCBI_background
GCF_034929535.1	background		GCF_034929535.1	SAMN39105915		China: Shandong	2023	current	NO	source:NCBI_background
GCF_034929545.1	background		GCF_034929545.1	SAMN39105911		China: Guangdong	2022	current	NO	source:NCBI_background
GCF_034929575.1	background		GCF_034929575.1	SAMN39105910		China: Fujian	2022	current	NO	source:NCBI_background
GCF_034929595.1	background		GCF_034929595.1	SAMN39105921		China: Shandong	2023	current	NO	source:NCBI_background
GCF_034929685.1	background		GCF_034929685.1	SAMN39105919		China: Shandong	2023	current	NO	source:NCBI_background
GCF_034929705.1	background		GCF_034929705.1	SAMN39105920		China: Shandong	2023	current	NO	source:NCBI_background
GCF_034929785.1	background		GCF_034929785.1	SAMN39105901		China: Jiangsu	2022	current	NO	source:NCBI_background
GCF_034929805.1	background		GCF_034929805.1	SAMN39105902		China: Jiangsu Nantong City	2023	current	NO	source:NCBI_background
GCF_034929905.1	background		GCF_034929905.1	SAMN39105917		China: Shandong	2023	current	NO	source:NCBI_background
GCF_034929965.1	background		GCF_034929965.1	SAMN39105918		China: Shandong	2023	current	NO	source:NCBI_background
GCF_034930115.1	background		GCF_034930115.1	SAMN39105906		China: Fujian	2022	current	NO	source:NCBI_background
GCF_034930135.1	background		GCF_034930135.1	SAMN39105914		China: Shandong	2022	current	NO	source:NCBI_background
GCF_034930195.1	background		GCF_034930195.1	SAMN39105916		China: Shandong	2023	current	NO	source:NCBI_background
GCF_034930275.1	background		GCF_034930275.1	SAMN39105907		China: Guangdong	2022	current	NO	source:NCBI_background
GCF_034930315.1	background		GCF_034930315.1	SAMN39105905		China: Jiangsu	2023	current	NO	source:NCBI_background
GCF_034930355.1	background		GCF_034930355.1	SAMN39105909		China: Fujian	2022	current	NO	source:NCBI_background
GCF_034930445.1	background		GCF_034930445.1	SAMN39105908		China: Fujian	2022	current	NO	source:NCBI_background
GCF_034930485.1	background		GCF_034930485.1	SAMN39105904		China: Jiangsu Lianyungang City	2023	current	NO	source:NCBI_background
GCF_034930565.1	background		GCF_034930565.1	SAMN39105903		China: Jiangsu	2022	current	NO	source:NCBI_background
GCF_035063465.1	background		GCF_035063465.1	SAMN37822563		China	2022	current	NO	source:NCBI_background
GCF_035063525.1	background		GCF_035063525.1	SAMN37822562		China	2021	current	NO	source:NCBI_background
GCF_036440615.1	background		GCF_036440615.1	SAMN39715761		China	2021	current	NO	source:NCBI_background
GCF_036440635.1	background		GCF_036440635.1	SAMN39715759		China	2021	current	NO	source:NCBI_background
GCF_036440645.1	background		GCF_036440645.1	SAMN39715763		China	2022	current	NO	source:NCBI_background
GCF_036440695.1	background		GCF_036440695.1	SAMN39715760		China	2021	current	NO	source:NCBI_background
GCF_036440715.1	background		GCF_036440715.1	SAMN39715762		China	2022	current	NO	source:NCBI_background
GCF_036440735.1	background		GCF_036440735.1	SAMN39715764		China	2022	current	NO	source:NCBI_background
GCF_036441655.1	background		GCF_036441655.1	SAMN39715773		China	2020	current	NO	source:NCBI_background
GCF_036441665.1	background		GCF_036441665.1	SAMN39715768		China	2021	current	NO	source:NCBI_background
GCF_036441675.1	background		GCF_036441675.1	SAMN39715769		China	2020	current	NO	source:NCBI_background
GCF_036441735.1	background		GCF_036441735.1	SAMN39715765		China	2021	current	NO	source:NCBI_background
GCF_036441755.1	background		GCF_036441755.1	SAMN39715767		China	2021	current	NO	source:NCBI_background
GCF_036441775.1	background		GCF_036441775.1	SAMN39715793		China	2020	current	NO	source:NCBI_background
GCF_036441785.1	background		GCF_036441785.1	SAMN39715792		China	2021	current	NO	source:NCBI_background
GCF_036441795.1	background		GCF_036441795.1	SAMN39715794		China	2020	current	NO	source:NCBI_background
GCF_036441855.1	background		GCF_036441855.1	SAMN39715795		China	2020	current	NO	source:NCBI_background
GCF_036441905.1	background		GCF_036441905.1	SAMN39715776		China	2022	current	NO	source:NCBI_background
GCF_036441915.1	background		GCF_036441915.1	SAMN39715806		China	2022	current	NO	source:NCBI_background
GCF_036441995.1	background		GCF_036441995.1	SAMN39715781		China	2022	current	NO	source:NCBI_background
GCF_036442005.1	background		GCF_036442005.1	SAMN39715789		China	2022	current	NO	source:NCBI_background
GCF_036442015.1	background		GCF_036442015.1	SAMN39715785		China	2022	current	NO	source:NCBI_background
GCF_036442055.1	background		GCF_036442055.1	SAMN39715790		China	2021	current	NO	source:NCBI_background
GCF_036442255.1	background		GCF_036442255.1	SAMN39715791		China	2021	current	NO	source:NCBI_background
GCF_036442305.1	background		GCF_036442305.1	SAMN39715807		China	2020	current	NO	source:NCBI_background
GCF_036442445.1	background		GCF_036442445.1	SAMN39715797		China	2022	current	NO	source:NCBI_background
GCF_036442475.1	background		GCF_036442475.1	SAMN39715796		China	2022	current	NO	source:NCBI_background
GCF_036442535.1	background		GCF_036442535.1	SAMN39715782		China	2022	current	NO	source:NCBI_background
GCF_036442595.1	background		GCF_036442595.1	SAMN39715779		China	2022	current	NO	source:NCBI_background
GCF_036442615.1	background		GCF_036442615.1	SAMN39715805		China	2022	current	NO	source:NCBI_background
GCF_036442625.1	background		GCF_036442625.1	SAMN39715784		China	2022	current	NO	source:NCBI_background
GCF_036442655.1	background		GCF_036442655.1	SAMN39715801		China	2020	current	NO	source:NCBI_background
GCF_036442665.1	background		GCF_036442665.1	SAMN39715772		China	2020	current	NO	source:NCBI_background
GCF_036442695.1	background		GCF_036442695.1	SAMN39715802		China	2020	current	NO	source:NCBI_background
GCF_036442705.1	background		GCF_036442705.1	SAMN39715803		China	2020	current	NO	source:NCBI_background
GCF_036442715.1	background		GCF_036442715.1	SAMN39715770		China	2020	current	NO	source:NCBI_background
GCF_036442755.1	background		GCF_036442755.1	SAMN39715804		China	2020	current	NO	source:NCBI_background
GCF_036442775.1	background		GCF_036442775.1	SAMN39715800		China	2022	current	NO	source:NCBI_background
GCF_036442795.1	background		GCF_036442795.1	SAMN39715786		China	2022	current	NO	source:NCBI_background
GCF_036442815.1	background		GCF_036442815.1	SAMN39715788		China	2022	current	NO	source:NCBI_background
GCF_036442875.1	background		GCF_036442875.1	SAMN39715798		China	2021	current	NO	source:NCBI_background
GCF_036442915.1	background		GCF_036442915.1	SAMN39715799		China	2021	current	NO	source:NCBI_background
